,index,label,x,y,threshold,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,cells
0,0,30,287.4074074074074,387.48148148148147,80.35997772216797,6.720680652327869,3,3.0,0.75,4263.2158203125,484.922334275092,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3778.293486037408,4
2,0,36,301.58620689655174,537.0,80.35997772216797,7.290550881050322,3,3.2,0.7368421052631579,4420.62060546875,734.7946964968755,32.169908772759484,20.106192982974676,256.0,804.247719318987,3685.8259089718745,4
13,0,153,450.8,705.0,80.35997772216797,7.065723139237531,3,3.0,0.7352941176470589,3574.7236328125,904.8765989672393,28.274333882308138,18.84955592153876,240.0,753.9822368615504,2669.8470338452607,4
29,0,213,516.0263157894736,583.1842105263158,80.35997772216797,8.186973385761965,3,3.7,0.7659574468085106,5224.78125,1316.7061252542771,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3908.075124745723,4
35,0,241,553.5555555555555,530.0,80.35997772216797,8.813200844000312,3,3.7,0.8,6087.31591796875,993.9547746136668,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,5093.361143355083,4
41,0,282,599.1111111111111,698.074074074074,80.35997772216797,6.957644200004695,3,3.0,0.8064516129032258,3589.55908203125,720.9029034252162,28.274333882308138,18.84955592153876,240.0,753.9822368615504,2868.656178606034,4
45,0,292,614.8666666666667,527.4444444444445,80.35997772216797,8.377846954794782,3,3.7,0.7647058823529411,6097.978515625,1394.0926876661251,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4703.885827958875,4
7,0,63,350.9193548387097,609.1774193548387,80.35997772216797,10.347447229496249,4,4.2,0.75,6802.912109375,1782.91639797081,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,5019.99571140419,4
9,0,84,383.44827586206895,407.6896551724138,80.35997772216797,6.869562964539776,4,3.2,0.7368421052631579,4592.61083984375,664.1701490939595,32.169908772759484,20.106192982974676,256.0,804.247719318987,3928.4406907497905,4
24,0,165,484.15625,524.71875,80.35997772216797,7.835067214410333,4,2.9000000000000004,0.7272727272727273,2970.762939453125,640.1557262055576,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,2330.6072132475674,4
34,0,213,533.0357142857143,391.25,80.35997772216797,6.990217866013828,4,3.0,0.78125,3749.031494140625,480.84372833125417,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3268.187765809371,4
38,0,228,553.1891891891892,530.3243243243244,80.35997772216797,8.568157345017045,4,3.2,0.7209302325581395,4691.5517578125,944.5132254965574,32.169908772759484,20.106192982974676,256.0,804.247719318987,3747.0385323159426,4
39,0,231,560.5333333333333,419.26666666666665,80.35997772216797,7.681421535430744,4,3.2,0.717948717948718,4338.521484375,623.9170313689392,32.169908772759484,20.106192982974676,256.0,804.247719318987,3714.604453006061,4
51,0,282,625.0,566.2857142857143,80.35997772216797,7.873407757594344,4,3.2,0.8,4368.4111328125,1223.6547140809707,32.169908772759484,20.106192982974676,256.0,804.247719318987,3144.7564187315293,4
2,0,33,326.7586206896552,630.1896551724138,91.12735748291016,9.676744705693395,0,4.5,0.7887323943661971,9527.048828125,1649.4320596281323,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,7877.616768496868,5
32,0,173,450.41379310344826,279.41379310344826,91.12735748291016,7.0493419802375925,0,3.0,0.7575757575757576,4646.7783203125,1157.965266439598,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3488.813053872902,5
45,0,232,492.06666666666666,627.7666666666667,91.12735748291016,7.445194145809917,0,2.9000000000000004,0.7741935483870968,4687.2412109375,1114.493881535401,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,3572.7473294020992,5
47,0,241,502.1714285714286,227.31428571428572,91.12735748291016,7.446496995361971,0,3.2,0.8461538461538461,6136.5576171875,1686.8608297679893,32.169908772759484,20.106192982974676,256.0,804.247719318987,4449.696787419511,5
48,0,243,505.0769230769231,398.38461538461536,91.12735748291016,7.375566936750061,0,3.7,0.8666666666666667,6934.02001953125,1878.7535889633,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,5055.26643056795,5
49,0,246,507.13513513513516,358.13513513513516,91.12735748291016,8.50190435116454,0,3.7,0.7446808510638298,6297.224609375,1445.723556188168,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4851.501053186832,5
50,0,253,515.0,404.5,91.12735748291016,9.350481907490598,0,4.0,0.7592592592592593,9707.3798828125,1795.5911979947996,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7911.7886848177,5
53,0,274,531.2962962962963,678.0,91.12735748291016,6.998114901728791,0,2.9000000000000004,0.7931034482758621,4488.82421875,764.9486226786394,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,3723.8755960713606,5
55,0,291,551.6136363636364,230.6818181818182,91.12735748291016,8.777729446815755,0,3.2,0.723404255319149,8632.0302734375,1237.943442151416,32.169908772759484,20.106192982974676,256.0,804.247719318987,7394.086831286084,5
56,0,292,551.1290322580645,384.03225806451616,91.12735748291016,7.0193029091561066,0,3.2,0.7894736842105263,5054.6044921875,1028.6237823226256,32.169908772759484,20.106192982974676,256.0,804.247719318987,4025.9807098648744,5
66,0,313,581.5294117647059,357.2647058823529,91.12735748291016,7.98280674311564,0,3.2,0.7317073170731707,6534.02490234375,1195.7873810704332,32.169908772759484,20.106192982974676,256.0,804.247719318987,5338.237521273317,5
67,0,315,584.4333333333333,175.65,91.12735748291016,10.300539748890056,0,4.2,0.8,11777.4775390625,1427.7386787654832,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,10349.738860297017,5
14,0,114,405.93333333333334,259.1666666666667,91.12735748291016,7.423948774605715,1,2.9000000000000004,0.71875,3990.247802734375,699.6480290079489,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,3290.599773726426,5
16,0,120,410.70588235294116,368.5098039215686,91.12735748291016,9.067478224173657,1,3.7,0.7454545454545455,9784.1982421875,1457.394640786224,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8326.803601401276,5
22,0,156,441.1764705882353,522.2352941176471,91.12735748291016,7.5424727793328765,1,3.2,0.8205128205128205,5887.7744140625,1088.8049192189937,32.169908772759484,20.106192982974676,256.0,804.247719318987,4798.969494843506,5
24,0,161,442.61538461538464,268.2307692307692,91.12735748291016,9.202999910751569,1,3.7,0.7142857142857143,6155.72412109375,1402.016491642571,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4753.707629451179,5
33,0,189,467.1923076923077,146.69230769230768,91.12735748291016,6.814830551686848,1,2.9000000000000004,0.7586206896551724,4703.10595703125,732.6605317823123,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,3970.4454252489377,5
40,0,218,492.5121951219512,620.2682926829268,91.12735748291016,8.112149167660501,1,3.7,0.7916666666666666,7376.11181640625,1415.3699299134314,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,5960.741886492819,5
52,0,281,556.3548387096774,416.35483870967744,91.12735748291016,7.386349302829123,1,3.2,0.7435897435897436,5159.80224609375,1686.1818226582836,32.169908772759484,20.106192982974676,256.0,804.247719318987,3473.6204234354664,5
53,0,282,556.5,226.2,91.12735748291016,6.641132748731743,1,3.0,0.7878787878787878,5066.34423828125,1084.8657951033674,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3981.4784431778826,5
57,0,289,571.40625,653.21875,91.12735748291016,7.788438327963458,1,3.2,0.725,5335.6044921875,806.1478314641863,32.169908772759484,20.106192982974676,256.0,804.247719318987,4529.456660723314,5
60,0,296,583.4788732394367,175.1267605633803,91.12735748291016,11.13449603787369,1,4.5,0.7721518987341772,15018.189453125,1887.968367363559,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,13130.221085761441,5
61,0,299,580.5454545454545,324.1818181818182,91.12735748291016,7.573718235181212,1,3.2,0.75,5999.26611328125,1302.7036501802504,32.169908772759484,20.106192982974676,256.0,804.247719318987,4696.562463101,5
66,0,313,600.452380952381,297.26190476190476,91.12735748291016,8.564088157001214,1,3.2,0.7954545454545454,7071.79150390625,1133.338743709959,32.169908772759484,20.106192982974676,256.0,804.247719318987,5938.452760196291,5
67,0,315,600.1851851851852,250.40740740740742,91.12735748291016,6.012333003763859,1,3.0,0.8064516129032258,4874.37744140625,982.0272383727133,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3892.3502030335367,5
69,0,324,614.5,248.1153846153846,91.12735748291016,6.348193578750953,1,2.9000000000000004,0.8214285714285714,4879.09033203125,631.2368830549531,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,4247.853448976297,5
6,0,42,336.2564102564103,626.3589743589744,91.12735748291016,9.416565743499898,2,3.7,0.7142857142857143,5608.869140625,2682.3484594974434,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2926.5206811275566,5
35,0,163,453.3225806451613,306.16129032258067,91.12735748291016,8.11399559551858,2,3.0,0.7142857142857143,6685.72900390625,1118.6462919136975,28.274333882308138,18.84955592153876,240.0,753.9822368615504,5567.0827119925525,5
47,0,216,493.1388888888889,620.5,91.12735748291016,8.62495167668639,2,3.2,0.7380952380952381,5504.87890625,1151.5453523708275,32.169908772759484,20.106192982974676,256.0,804.247719318987,4353.3335538791725,5
49,0,225,502.21875,227.0,91.12735748291016,6.9703222852587725,2,3.2,0.8157894736842105,5107.943359375,1584.5604887043592,32.169908772759484,20.106192982974676,256.0,804.247719318987,3523.382870670641,5
57,0,269,555.078947368421,336.42105263157896,91.12735748291016,8.439340827971535,2,3.2,0.7441860465116279,5879.755859375,1267.508563581272,32.169908772759484,20.106192982974676,256.0,804.247719318987,4612.247295793728,5
63,0,282,573.0,167.54761904761904,91.12735748291016,8.373335372624755,2,3.2,0.7954545454545454,8886.3125,1011.1513479831629,32.169908772759484,20.106192982974676,256.0,804.247719318987,7875.161152016837,5
67,0,292,583.4166666666666,176.19444444444446,91.12735748291016,10.25839131267271,2,4.5,0.88,14348.919921875,1673.8251354123931,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,12675.094786462607,5
72,0,320,614.1071428571429,248.32142857142858,91.12735748291016,7.175050604777902,2,3.2,0.7567567567567568,5208.8876953125,862.9632272267481,32.169908772759484,20.106192982974676,256.0,804.247719318987,4345.924468085752,5
2,0,13,300.6857142857143,623.5142857142857,91.12735748291016,8.233282600588433,3,3.7,0.7391304347826086,5267.1064453125,1377.7061867457815,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3889.4002585667185,5
8,0,39,333.7692307692308,913.2820512820513,91.12735748291016,7.560501430447598,3,3.2,0.7674418604651163,5330.05615234375,1006.5025243890705,32.169908772759484,20.106192982974676,256.0,804.247719318987,4323.5536279546795,5
21,0,110,421.390243902439,579.3170731707318,91.12735748291016,8.352587754293681,3,3.7,0.72,5637.279296875,1417.016623512609,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4220.262673362391,5
26,0,136,440.92,521.04,91.12735748291016,8.526999003742844,3,3.7,0.7592592592592593,6200.53857421875,1316.433416353102,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4884.105157865648,5
36,0,189,476.5593220338983,654.2203389830509,91.12735748291016,11.000335660776434,3,4.300000000000001,0.7142857142857143,7640.4736328125,1875.3818541155197,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,5765.09177869698,5
38,0,195,479.8392857142857,228.46428571428572,91.12735748291016,10.396549271241758,3,3.7,0.711864406779661,9717.4638671875,1356.5514867100865,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8360.912380477414,5
42,0,212,493.5,620.5,91.12735748291016,7.411702458499891,3,3.0,0.7352941176470589,4032.6796875,919.5471163933398,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3113.13257110666,5
45,0,221,502.5483870967742,228.16129032258064,91.12735748291016,7.535797186373968,3,3.0,0.7142857142857143,4670.30078125,1077.6698885299265,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3592.6308927200735,5
49,0,238,515.1428571428571,405.1904761904762,91.12735748291016,8.800531554269487,3,3.7,0.74,8614.7158203125,1456.6970815113746,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7158.018738801125,5
60,0,300,582.4814814814815,358.1111111111111,91.12735748291016,6.107372948800249,3,3.0,0.8064516129032258,4886.66015625,857.3776089021703,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4029.2825473478297,5
61,0,301,584.258064516129,176.24193548387098,91.12735748291016,9.795680677886253,3,4.5,0.8450704225352113,12898.52734375,1460.7927821993362,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,11437.734561550664,5
10,0,48,345.34375,586.0625,91.12735748291016,7.483314773547883,4,3.2,0.7692307692307693,4853.98046875,1217.8720853875857,32.169908772759484,20.106192982974676,256.0,804.247719318987,3636.1083833624143,5
15,0,73,383.65625,686.28125,91.12735748291016,7.018083230840515,4,3.2,0.7692307692307693,5288.59765625,1158.0132612707093,32.169908772759484,20.106192982974676,256.0,804.247719318987,4130.584394979291,5
25,0,141,441.01724137931035,520.8620689655172,91.12735748291016,9.567020077841311,4,4.300000000000001,0.7761194029850746,9604.736328125,1732.1768874294357,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,7872.559440695564,5
26,0,146,442.5,369.1470588235294,91.12735748291016,7.524139366581573,4,3.2,0.775,6898.111328125,1089.9041022608872,32.169908772759484,20.106192982974676,256.0,804.247719318987,5808.207225864113,5
32,0,169,458.64864864864865,550.2702702702703,91.12735748291016,7.454459671683843,4,3.7,0.782608695652174,6528.4326171875,1612.7749173235497,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4915.65769986395,5
36,0,197,480.0,229.13333333333333,91.12735748291016,9.592752376824606,4,4.0,0.7407407407407407,8608.880859375,1530.2176942869846,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7078.663165088015,5
41,0,225,495.7096774193548,703.2903225806451,91.12735748291016,6.385467371178643,4,3.0,0.7142857142857143,4506.142578125,729.2313352968777,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3776.9112428281223,5
44,0,233,504.41509433962267,399.1320754716981,91.12735748291016,10.519597515780609,4,3.7,0.75,8719.865234375,1296.8014208693057,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7423.063813505694,5
52,0,257,525.3571428571429,230.64285714285714,91.12735748291016,6.162985436425169,4,3.0,0.7272727272727273,5419.26220703125,1013.2730518499156,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4405.989155181334,5
62,0,297,583.9016393442623,176.34426229508196,91.12735748291016,10.042755263642594,4,4.300000000000001,0.7428571428571429,10050.4404296875,1204.8352082041092,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,8845.60522148339,5
10,0,89,372.67391304347825,558.0652173913044,66.11640930175781,8.923349117303589,0,3.2,0.7659574468085106,3683.21435546875,1152.3109830912435,32.169908772759484,20.106192982974676,256.0,804.247719318987,2530.9033723775065,6
12,0,110,401.1666666666667,312.3095238095238,66.11640930175781,8.555849788690404,0,3.2,0.7555555555555555,5362.43798828125,707.4053596773083,32.169908772759484,20.106192982974676,256.0,804.247719318987,4655.032628603942,6
13,0,119,416.42028985507244,538.695652173913,66.11640930175781,11.384369504251719,0,5.0,0.7441860465116279,9711.078125,2046.3809667575697,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,7664.69715824243,6
16,0,130,424.26190476190476,533.6190476190476,66.11640930175781,9.455721687453568,0,3.2,0.717391304347826,4165.7861328125,1320.874508639099,32.169908772759484,20.106192982974676,256.0,804.247719318987,2844.911624173401,6
17,0,131,428.22222222222223,266.0833333333333,66.11640930175781,8.087685465860268,0,3.7,0.8,4711.06982421875,1372.8569781105034,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3338.2128461082466,6
25,0,154,455.32142857142856,173.0,66.11640930175781,6.507452556531642,0,2.9000000000000004,0.8928571428571429,3583.591796875,750.7430841389578,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,2832.848712736042,6
43,0,226,565.2941176470588,527.0294117647059,66.11640930175781,8.443846393553672,0,3.2,0.7317073170731707,4320.951171875,806.8126995477942,32.169908772759484,20.106192982974676,256.0,804.247719318987,3514.138472327206,6
53,0,263,599.5813953488372,476.13953488372096,66.11640930175781,8.106440513309852,0,3.7,0.7959183673469388,7085.205078125,879.6450322656892,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,6205.560045859311,6
60,0,300,645.3,372.56666666666666,66.11640930175781,7.220801303495321,0,3.0,0.7352941176470589,3884.455078125,588.4107229178844,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3296.0443552071156,6
62,0,316,668.2244897959183,430.9387755102041,66.11640930175781,9.114371634488904,0,4.0,0.7192982456140351,6229.505859375,976.8669545107987,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,5252.638904864201,6
63,0,317,669.3513513513514,417.3783783783784,66.11640930175781,8.592671405651352,0,3.2,0.7619047619047619,4884.583984375,1075.6098162075505,32.169908772759484,20.106192982974676,256.0,804.247719318987,3808.9741681674495,6
69,0,343,723.1315789473684,588.6315789473684,66.11640930175781,7.093362353192187,0,3.2,0.7857142857142857,3866.07763671875,1426.3281380778208,32.169908772759484,20.106192982974676,256.0,804.247719318987,2439.7494986409292,6
71,0,352,759.170731707317,591.6829268292682,66.11640930175781,9.012649941146911,0,3.7,0.72,5744.70751953125,1410.9211316291476,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4333.786387902102,6
8,0,58,357.0,199.56666666666666,66.11640930175781,7.314572101675663,1,3.2,0.7631578947368421,3805.098876953125,824.2358468694147,32.169908772759484,20.106192982974676,256.0,804.247719318987,2980.8630300837103,6
34,0,173,530.0625,545.21875,66.11640930175781,6.97713334832476,1,3.2,0.8648648648648649,4038.795654296875,897.2215900250012,32.169908772759484,20.106192982974676,256.0,804.247719318987,3141.574064271874,6
35,0,175,532.1304347826087,477.45652173913044,66.11640930175781,8.774075412269369,1,3.7,0.82,4979.888671875,885.0320330337854,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4094.8566388412146,6
36,0,183,538.1666666666666,579.2142857142857,66.11640930175781,8.487898952487395,1,3.7,0.8125,4732.0,901.57596004894,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3830.42403995106,6
46,0,217,570.6111111111111,336.0,66.11640930175781,7.732414809082117,1,3.2,0.7804878048780488,3893.96630859375,713.5388402985409,32.169908772759484,20.106192982974676,256.0,804.247719318987,3180.427468295209,6
50,0,227,585.4791666666666,345.4583333333333,66.11640930175781,9.599062060245839,1,4.2,0.7213114754098361,6130.3896484375,1359.038479884155,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,4771.351168553345,6
65,0,292,666.2093023255813,437.1860465116279,66.11640930175781,9.3936499645275,1,3.2,0.7391304347826086,4632.49072265625,858.1305078216828,32.169908772759484,20.106192982974676,256.0,804.247719318987,3774.360214834567,6
66,0,294,671.0689655172414,419.13793103448273,66.11640930175781,7.137775701955556,1,3.2,0.7837837837837838,4163.00048828125,772.8528287024237,32.169908772759484,20.106192982974676,256.0,804.247719318987,3390.1476595788263,6
67,0,295,672.75,450.4,66.11640930175781,8.360204564880457,1,3.2,0.7111111111111111,4225.794921875,824.7771423898521,32.169908772759484,20.106192982974676,256.0,804.247719318987,3401.017779485148,6
74,0,340,815.2702702702703,487.0810810810811,66.11640930175781,8.341049486095379,1,3.2,0.7619047619047619,4370.26953125,999.2323029435938,32.169908772759484,20.106192982974676,256.0,804.247719318987,3371.037228306406,6
1,0,21,289.1,368.76666666666665,66.11640930175781,7.472846669819572,2,3.2,0.717948717948718,3962.512451171875,938.0615617712028,32.169908772759484,20.106192982974676,256.0,804.247719318987,3024.450889400672,6
5,0,42,321.38709677419354,308.35483870967744,66.11640930175781,7.1752131972642985,2,3.0,0.7647058823529411,4351.03662109375,434.4475618810684,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3916.5890592126816,6
17,0,91,396.15,175.18333333333334,66.11640930175781,10.661162313578041,2,4.300000000000001,0.7536231884057971,6061.703125,1123.0399401768227,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,4938.663184823177,6
19,0,96,401.51851851851853,311.5925925925926,66.11640930175781,6.720680652327868,2,3.2,0.7297297297297297,3666.6748046875,603.0265741745243,32.169908772759484,20.106192982974676,256.0,804.247719318987,3063.6482305129757,6
30,0,129,438.4651162790698,455.13953488372096,66.11640930175781,8.071231062057336,2,4.0,0.803921568627451,4063.87109375,1031.4524710814003,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,3032.4186226685997,6
35,0,177,531.1891891891892,479.1621621621622,66.11640930175781,7.624379680246291,2,3.2,0.7619047619047619,3846.25146484375,731.4184697444434,32.169908772759484,20.106192982974676,256.0,804.247719318987,3114.8329950993066,6
37,0,187,542.2142857142857,576.3035714285714,66.11640930175781,10.614406578705927,2,4.5,0.7123287671232876,6271.27880859375,1269.350867483765,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,5001.927941109985,6
39,0,205,557.3703703703703,496.037037037037,66.11640930175781,7.020929340069441,2,2.9000000000000004,0.7333333333333333,3183.457763671875,457.0312215393642,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,2726.426542132511,6
42,0,212,566.2954545454545,410.29545454545456,66.11640930175781,8.722248866994263,2,3.7,0.78,4930.2529296875,1095.945846249524,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3834.307083437976,6
2,0,23,289.26190476190476,369.1190476190476,66.11640930175781,8.586340480196345,3,3.7,0.8125,5881.20263671875,1007.3397240811028,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4873.862912637647,6
4,0,33,295.22857142857146,354.22857142857146,66.11640930175781,7.896271160364714,3,3.2,0.7560975609756098,4054.462158203125,725.273305892013,32.169908772759484,20.106192982974676,256.0,804.247719318987,3329.188852311112,6
5,0,34,297.5925925925926,304.18518518518516,66.11640930175781,6.012333003763859,3,3.0,0.75,4595.34716796875,398.3056354400469,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4197.041532528703,6
8,0,47,326.0,222.0,66.11640930175781,7.014174666289113,3,3.0,0.8064516129032258,3489.209228515625,462.94172772046295,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3026.267500795162,6
12,0,62,344.16279069767444,440.2093023255814,66.11640930175781,8.861109369908021,3,3.7,0.7254901960784313,5124.1337890625,767.772332081222,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4356.361456981278,6
18,0,103,399.14285714285717,240.78571428571428,66.11640930175781,6.92589905763303,3,3.2,0.7105263157894737,4054.1767578125,903.6666696799803,32.169908772759484,20.106192982974676,256.0,804.247719318987,3150.5100881325197,6
25,0,137,437.14285714285717,501.25714285714287,66.11640930175781,8.625546195509454,3,3.2,0.7560975609756098,3745.528564453125,1135.4094452320132,32.169908772759484,20.106192982974676,256.0,804.247719318987,2610.1191192211118,6
32,0,198,543.955223880597,577.179104477612,66.11640930175781,10.361708321975991,3,4.5,0.7215189873417721,7679.5390625,1299.7769396519288,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,6379.762122848071,6
34,0,211,559.1428571428571,577.1071428571429,66.11640930175781,6.938291560317067,3,3.0,0.78125,3673.413330078125,624.6032810837132,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3048.8100489944118,6
38,0,232,577.8648648648649,531.2702702702703,66.11640930175781,7.851739665608326,3,3.2,0.7209302325581395,3865.98974609375,799.0252919266932,32.169908772759484,20.106192982974676,256.0,804.247719318987,3066.964454167057,6
42,0,242,585.3714285714286,441.34285714285716,66.11640930175781,8.458618783288363,3,3.0,0.7297297297297297,3429.471923828125,751.6762687801383,28.274333882308138,18.84955592153876,240.0,753.9822368615504,2677.7956550479867,6
48,0,259,603.0722891566265,429.2530120481928,66.11640930175781,12.594250893251049,3,5.4,0.7475728155339806,9304.142578125,1486.2780071276939,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,7817.864570997306,6
58,0,305,664.1555555555556,383.6666666666667,66.11640930175781,9.782565487043767,3,3.7,0.7307692307692307,4241.75927734375,956.9919584079082,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3284.767318935842,6
3,0,28,293.175,353.4,66.11640930175781,9.008548477903974,4,3.7,0.7346938775510204,5750.55859375,1033.3461523999722,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4717.212441350028,6
4,0,29,297.35483870967744,304.3225806451613,66.11640930175781,7.106580821696793,4,3.0,0.8181818181818182,4284.705078125,407.3738731665471,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3877.331204958453,6
28,0,114,435.6333333333333,455.6,66.11640930175781,7.39979359701908,4,2.9000000000000004,0.71875,2841.92333984375,543.5242020874284,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,2298.3991377563216,6
29,0,117,437.6333333333333,213.36666666666667,66.11640930175781,6.491019437140313,4,3.0,0.7352941176470589,3530.66748046875,714.2924882479565,28.274333882308138,18.84955592153876,240.0,753.9822368615504,2816.3749922207935,6
33,0,128,451.3333333333333,527.4444444444445,66.11640930175781,6.791682256561028,4,2.9000000000000004,0.7333333333333333,2798.634765625,517.6555075944634,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,2280.9792580305366,6
59,0,257,618.3720930232558,583.5348837209302,66.11640930175781,9.81701222388686,4,3.7,0.7254901960784313,4364.626953125,1057.0526751677971,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3307.574277957203,6
65,0,290,670.1428571428571,423.60714285714283,66.11640930175781,6.8038119073324665,4,3.0,0.7272727272727273,3230.052001953125,587.1741178533994,28.274333882308138,18.84955592153876,240.0,753.9822368615504,2642.8778840997256,6
1,0,4,313.4423076923077,781.2884615384615,60.628753662109375,8.760397586805622,0,4.300000000000001,0.7936507936507936,6004.5107421875,938.7598411581712,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,5065.750901029329,7
3,0,7,323.07142857142856,764.1714285714286,60.628753662109375,10.727461570596537,0,4.5,0.8289473684210527,9460.39453125,1034.1808041867334,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,8426.213727063267,7
5,0,12,350.2972972972973,700.0540540540541,60.628753662109375,8.566159024775306,0,3.2,0.7619047619047619,4180.7314453125,626.5331815250684,32.169908772759484,20.106192982974676,256.0,804.247719318987,3554.1982637874316,7
7,0,17,361.86842105263156,773.5263157894736,60.628753662109375,7.403829666663276,0,3.7,0.7291666666666666,4633.3740234375,957.2943374840543,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3676.0796859534457,7
9,0,28,389.0144927536232,804.7971014492754,60.628753662109375,10.402317504797352,0,4.5,0.7692307692307693,8182.68994140625,1091.9571034993278,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,7090.732837906922,7
12,0,39,406.2,712.1,60.628753662109375,10.026516880349833,0,4.2,0.7258064516129032,5157.85302734375,1257.2400975956116,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,3900.6129297481384,7
25,0,104,612.2452830188679,736.3396226415094,60.628753662109375,9.261134310783923,0,3.7,0.7818181818181819,5401.9140625,807.9498972510919,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4593.964165248908,7
26,0,108,620.3529411764706,582.5294117647059,60.628753662109375,8.043921866729107,0,3.2,0.7317073170731707,4282.1689453125,915.4609856046736,32.169908772759484,20.106192982974676,256.0,804.247719318987,3366.7079597078264,7
27,0,112,625.24,762.26,60.628753662109375,8.797388137278768,0,4.0,0.8333333333333334,4623.69189453125,1154.8455497710966,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,3468.8463447601534,7
