LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID30530,30530,1,39.75797653198242,19.366342373555703,32.37724506266406,0.0,0.4905562475323677,10,0.75,1,,638.6756756756756,615.0,499.0,927.0,23631.0,102.15376592124194,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.06539620334927193,0.7675335725448865,0.016505971031314796,0.28696043143489897
ID30722,30722,1,45.92062759399414,19.363612648869633,32.4324759335179,0.0,0.5886674970388412,12,0.75,1,,628.3513513513514,600.0,498.0,840.0,23249.0,103.47522951471586,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.06126175316746276,0.7010727048770856,0.016505971031314796,0.28696043143489897
ID30466,30466,1,37.259521484375,19.37151262918535,32.489132728916346,0.0,0.3433893732726574,7,0.75,1,,617.7027027027027,596.0,496.0,837.0,22855.0,87.06410947778171,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.05644832962652824,0.7581814757691913,0.016505971031314796,0.28696043143489897
ID30340,30340,1,49.28986358642578,19.310026064013524,32.45093363243615,0.0,0.1471668742597103,3,0.75,1,,635.1891891891892,613.0,506.0,845.0,23502.0,97.44937085420244,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.05843937215289856,0.7197697804642879,0.016505971031314796,0.28696043143489897
ID30757,30757,1,31.92754364013672,19.309384273923396,32.410097157573155,0.0,0.6867787465453148,14,0.75,1,,619.1351351351351,599.0,514.0,862.0,22908.0,83.86701184420293,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.05486518150397731,0.7679344296182598,0.016505971031314796,0.28696043143489897
ID30245,30245,1,43.07329177856445,19.300048733419857,32.43163043514321,0.0,0.04905562475323677,1,0.75,1,,642.5135135135135,624.0,515.0,969.0,23773.0,102.96564195605943,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.0675334539011579,0.7895095696295589,0.016505971031314796,0.28696043143489897
ID30598,30598,1,40.11231231689453,19.295160350610907,32.39498892675424,0.0,0.09811124950647354,2,0.75,1,,635.3513513513514,607.0,490.0,961.0,23508.0,114.98700801400136,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.06161940869163464,0.6414220073994513,0.016505971031314796,0.28696043143489897
ID30119,30119,1,49.11839294433594,19.3386573611841,32.470733284032725,0.0,0.0,0,0.75,1,,675.081081081081,644.0,526.0,958.0,24978.0,102.9739390920447,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.07387291301719189,0.9019676126125136,0.016505971031314796,0.28696043143489897
ID30381,30381,1,35.056121826171875,19.31458369020749,32.39406658685873,0.0,0.2943337485194206,6,0.75,1,,619.6756756756756,591.0,508.0,864.0,22928.0,85.59337138602045,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.05771633339565597,0.7901032247883158,0.016505971031314796,0.28696043143489897
ID30926,30926,1,52.857173919677734,19.344290275354716,32.41898581847862,0.0,0.7848899960517883,16,0.75,1,,640.5135135135135,600.0,491.0,989.0,23699.0,115.68194462539223,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.08201523744383749,0.8393708481430429,0.016505971031314796,0.28696043143489897
ID30165,30165,1,38.06928634643555,19.306053450715698,32.45613369933396,0.0,0.5396118722856045,11,0.75,1,,619.972972972973,589.0,501.0,914.0,22939.0,94.28252061593227,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.050577449533854645,0.6331409727821751,0.016505971031314796,0.28696043143489897
ID30549,30549,1,38.2402229309082,19.43907766926689,32.35704550152297,0.0,0.39244499802589417,8,0.75,1,,638.7027027027027,599.0,495.0,952.0,23632.0,104.21848440892092,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.06515246302595282,0.7497268402389732,0.016505971031314796,0.28696043143489897
ID30965,30965,1,33.09724807739258,19.285557612491772,32.49803383927973,0.0,0.8339456208050251,17,0.75,1,,623.5135135135135,593.0,511.0,998.0,23070.0,114.34368797174149,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.05939748997575465,0.6114667185182874,0.016505971031314796,0.28696043143489897
ID30423,30423,1,39.29441452026367,19.394063615059363,32.51390154916526,0.0,0.24527812376618385,5,0.75,1,,620.5135135135135,589.0,482.0,981.0,22959.0,98.31627581479118,25641.891891891893,25917.0,19896.0,29784.0,948750.0,2617.029484228506,0.06107829561674664,0.7265998416291026,0.024277387977848643,0.46446802170241686
ID30679,30679,1,42.6437873840332,19.45676593938079,32.44158025621115,0.0,0.8830012455582619,18,0.75,1,,635.4324324324324,601.0,511.0,864.0,23511.0,94.8348097543362,24030.837837837837,24008.0,19145.0,29784.0,889141.0,3175.1912935681135,0.07577710419178586,0.9439463328482894,-0.0010490044439658613,-0.01589505947943676
ID30840,30840,1,12.561877250671387,18.495130923138046,30.773633262872035,0.0,0.9320568703114986,19,0.75,1,,560.1621621621622,554.0,477.0,666.0,20726.0,48.11358869817774,29738.945945945947,29942.0,25387.0,33288.0,1100341.0,1942.6242552271904,0.018424447622109787,0.4212517074973271,0.026003016876858607,0.7759645131328776
ID30810,30810,1,45.540245056152344,19.416212059924113,32.46436143529823,0.0,0.637723121792078,13,0.75,1,,633.8378378378378,608.0,478.0,866.0,23452.0,102.51057222266111,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.06016699640113826,0.7018164615483744,0.016505971031314796,0.28696043143489897
ID31004,31004,1,40.38597106933594,19.361836623653787,32.322747119478464,0.0,0.7358343712985516,15,0.75,1,,643.081081081081,625.0,504.0,1040.0,23794.0,115.63217025896728,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.0670357733831368,0.6987868060097111,0.016505971031314796,0.28696043143489897
ID30301,30301,1,43.07721710205078,19.382188551884127,32.441030988013644,0.0,0.19622249901294708,4,0.75,1,,627.4594594594595,590.0,497.0,974.0,23216.0,107.18353796554211,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.0593232032533488,0.6556675445287142,0.016505971031314796,0.28696043143489897
ID30206,30206,1,41.82207489013672,19.377844733443606,32.45209171212901,0.0,0.44150062277913094,9,0.75,1,,620.5405405405405,584.0,481.0,935.0,22960.0,114.44226943325195,25395.054054054053,25917.0,19145.0,29784.0,939617.0,2874.0099352834723,0.0528856975868209,0.5447167185021283,0.016505971031314796,0.28696043143489897
ID30723,30723,2,25.94052505493164,10.249449981222876,33.30962424938082,0.0,0.5886674970388412,12,0.75,1,,610.5405405405405,608.0,492.0,756.0,22590.0,63.86165368052108,22736.216216216217,22656.0,21149.0,24117.0,841240.0,799.4367161089508,0.030245730112594817,0.561342069649022,-0.02781823567425109,-1.6275944769172392
ID30467,30467,2,26.051103591918945,10.090504558505511,33.52608889908187,0.0,0.3433893732726574,7,0.75,1,,632.4864864864865,627.0,496.0,831.0,23402.0,75.75824913705642,22736.216216216217,22656.0,21149.0,24117.0,841240.0,799.4367161089508,0.04736651962643844,0.7551341402986265,-0.02781823567425109,-1.6275944769172392
ID31044,31044,2,28.031147003173828,8.49070094827512,34.72384202707946,0.0,1.0301681198179722,21,0.75,1,,617.1621621621622,603.0,522.0,757.0,22835.0,55.94864386873689,20357.594594594593,20444.0,18617.0,22084.0,753231.0,818.1536279079003,0.047045490468047645,0.9912704803954917,-0.013270982262891359,-0.6693091546852598
ID30534,30534,2,29.22032356262207,10.31593103497026,34.01051221503872,0.0,0.4905562475323677,10,0.75,1,,649.2162162162163,639.0,561.0,806.0,24021.0,65.33509144536475,23330.405405405407,23211.0,21149.0,26666.0,863225.0,1208.1280850845121,0.05741761067464458,1.0791241918385623,-5.8899080835736555E-5,-0.002274958079671254
ID30758,30758,2,20.165287017822266,9.908040464505126,32.7750276431816,0.0,0.6867787465453148,14,0.75,1,,598.4324324324324,587.0,515.0,751.0,22142.0,58.29167109389573,23468.45945945946,23214.0,21149.0,28383.0,868333.0,1739.0048494372768,0.02516058980051651,0.503926883094903,-0.03371502674433302,-0.9417422770409914
ID30887,30887,2,28.92673110961914,8.934456231860631,34.293450258365546,0.0,0.9811124950647354,20,0.75,1,,627.2162162162163,635.0,510.0,795.0,23207.0,70.12098082565554,21275.64864864865,21001.0,19526.0,24117.0,787199.0,1047.6257870966092,0.04792570863878489,0.8181582986225451,-0.00937730609764417,-0.38448238293175374
ID30542,30542,2,20.775129318237305,12.392630693768877,31.87949524847173,0.0,0.39244499802589417,8,0.75,1,,591.0540540540541,584.0,513.0,783.0,21869.0,58.4721899452808,29187.054054054053,29590.0,24699.0,32158.0,1079921.0,1564.3944860897802,0.03420120936975086,0.6685659563819827,0.0248331486857759,0.9041752313364825
ID30383,30383,2,20.44022560119629,11.731659909375555,33.615860995238876,0.0,0.2943337485194206,6,0.75,1,,587.4324324324324,585.0,480.0,770.0,21735.0,68.11898925187232,25282.81081081081,25327.0,22478.0,27816.0,935464.0,1115.3625179942826,0.031523096485906066,0.5270716238291712,0.011410009317011152,0.5114439628303442
ID30928,30928,2,24.364418029785156,9.36709817103603,33.26304083981777,0.0,0.7848899960517883,16,0.75,1,,609.027027027027,612.0,502.0,730.0,22534.0,48.83389447145547,23249.513513513513,23211.0,20335.0,28382.0,860232.0,1636.59299938795,0.0357703210728179,0.8613994239201374,-0.017586622699199396,-0.5086175660877488
ID30641,30641,2,16.775495529174805,7.399808036012994,33.97117694201731,0.0,1.079223744571209,22,0.75,1,,590.7567567567568,572.0,503.0,793.0,21858.0,64.63332706094408,20910.35135135135,20923.0,18116.0,24613.0,773683.0,1599.90387239387,0.021418849971894718,0.38333145843824046,-0.028548930569684577,-0.7681859328271472
ID30966,30966,2,17.179948806762695,8.348686718844826,34.173426685321395,0.0,0.8339456208050251,17,0.75,1,,605.3243243243244,597.0,490.0,790.0,22397.0,57.01123381212496,20813.027027027027,20801.0,18116.0,23652.0,770082.0,1155.1041917046678,0.03254691711588433,0.6693569009858352,-0.014772841825564624,-0.5403457711979686
ID30167,30167,2,27.269433975219727,10.15177573252124,33.485030751336105,0.0,0.5396118722856045,11,0.75,1,,615.8918918918919,601.0,511.0,791.0,22788.0,74.6587733118649,22736.216216216217,22656.0,21149.0,24117.0,841240.0,799.4367161089508,0.04685522957845555,0.7384567688646285,-0.02781823567425109,-1.6275944769172392
ID30842,30842,2,22.05672264099121,8.095722940263784,34.208593907417146,0.0,0.9320568703114986,19,0.75,1,,606.918918918919,599.0,517.0,778.0,22456.0,58.7969095835536,20652.702702702703,20676.0,18116.0,24099.0,764150.0,1259.0407694587016,0.04294035240964796,0.8499870415058423,-0.019241357923399975,-0.6436365085604056
ID31290,31290,2,13.979976654052734,8.14621604583728,30.58693740543991,0.0,1.1773349940776825,24,0.75,1,,585.1621621621622,587.0,502.0,686.0,21651.0,43.288126107073076,30610.37837837838,30634.0,26790.0,33456.0,1132584.0,1802.0841846063709,0.019840359509280047,0.5259625084397289,0.007550801369462669,0.2545949069530701
ID30683,30683,2,26.444496154785156,8.622283792644067,35.11984801473636,0.0,0.8830012455582619,18,0.75,1,,619.081081081081,619.0,501.0,739.0,22906.0,50.99639332474535,19879.54054054054,19989.0,17905.0,21616.0,735543.0,842.5116746502221,0.047476750577113314,1.1004610122557685,-0.013565219212326233,-0.6489613768373363
ID31451,31451,2,12.461945533752441,9.169481232013753,28.006033037741386,0.0,1.2263906188309193,25,0.75,1,,570.4324324324324,565.0,495.0,688.0,21106.0,50.01863016280397,30978.756756756757,30932.0,29486.0,32732.0,1146214.0,923.5954623524729,0.018682053315704206,0.4183004808351619,0.003278258491917616,0.21919668588822527
ID31005,31005,2,29.694965362548828,10.855982453239687,33.995946740980266,0.0,0.7358343712985516,15,0.75,1,,619.1621621621622,611.0,514.0,778.0,22909.0,70.57207250334523,24342.513513513513,24536.0,22036.0,26922.0,900673.0,1350.6963763930075,0.04633354018145543,0.7770104680238747,0.010376345913066399,0.3701680674489253
ID31325,31325,2,35.93853759765625,8.669092978565871,33.14738782533851,0.0,1.1282793693244457,23,0.75,1,,613.4324324324324,594.0,496.0,874.0,22697.0,90.7201253368906,23678.324324324323,23652.0,21062.0,27415.0,876098.0,1675.6885326809866,0.04389280906548453,0.5686310330228506,-0.00394818914830328,-0.11202209333843684
ID30814,30814,2,25.135215759277344,10.342230296759565,33.46064174180509,0.0,0.637723121792078,13,0.75,1,,614.1891891891892,602.0,511.0,775.0,22725.0,71.2740555250716,22984.837837837837,22937.0,21149.0,24870.0,850439.0,933.4643215675893,0.032203400934197754,0.5376964211096927,-0.028331691010561096,-1.4359131566729624
ID30207,30207,2,29.99495506286621,10.578405138890366,33.332982807235034,0.0,0.44150062277913094,9,0.75,1,,629.4324324324324,624.0,510.0,800.0,23289.0,62.65804042603017,23284.864864864863,23236.0,21149.0,26001.0,861540.0,1228.5686830653829,0.04465134273627193,0.8587474499135318,-0.026124183009590678,-1.0168184377485119
ID30209,30209,3,14.843500137329102,4.6413268807656785,37.19643816457196,0.0,0.44150062277913094,9,0.75,1,,566.6486486486486,564.0,486.0,797.0,20966.0,56.45510321200979,12110.945945945947,12900.0,4335.0,19090.0,448105.0,4152.354271614718,0.024062700630134243,0.4716919527968024,0.012442486116177275,0.07168866038517453
ID30818,30818,3,22.23518180847168,2.757496727468551,34.227339574324255,0.0,0.637723121792078,13,0.75,1,,612.5945945945946,600.0,522.0,750.0,22666.0,58.63373102928393,19838.18918918919,19964.0,17734.0,21520.0,734013.0,1034.4352951634432,0.034084104568981734,0.6887342051094665,0.004358024322398097,0.1664293009338402
ID30967,30967,3,36.46906661987305,3.5265143323000965,34.373617346413226,0.0,0.8339456208050251,17,0.75,1,,643.6216216216217,650.0,528.0,834.0,23814.0,76.1983345368269,20276.62162162162,20238.0,18260.0,22398.0,750235.0,1241.4452453883328,0.055494683224508956,0.8881993857307249,0.008694100598091642,0.28155497349441605
ID30760,30760,3,20.567338943481445,2.6866383240914193,34.19550998775975,0.0,0.6867787465453148,14,0.75,1,,601.3243243243244,585.0,511.0,821.0,22249.0,65.9427588704586,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.03343610842455771,0.5900702890259923,6.93862595493251E-4,0.026198028230721638
ID30537,30537,3,26.004058837890625,2.5777488840859473,34.326237301730394,0.0,0.4905562475323677,10,0.75,1,,613.2432432432432,604.0,473.0,786.0,22690.0,64.2669802055826,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.04456797077568165,0.8142561162417278,6.93862595493251E-4,0.026198028230721638
ID30169,30169,3,28.767881393432617,2.758109670402535,34.2178230382813,0.0,0.5396118722856045,11,0.75,1,,616.2162162162163,601.0,510.0,747.0,22800.0,65.45784696833321,19838.18918918919,19964.0,17734.0,21520.0,734013.0,1034.4352951634432,0.04097774291072077,0.7411532060130712,0.004358024322398097,0.1664293009338402
ID30681,30681,3,13.824645042419434,4.998056806429946,33.05683535395847,0.0,0.8830012455582619,18,0.75,1,,576.8648648648649,575.0,502.0,658.0,21344.0,41.96702552279863,23160.027027027027,23392.0,19243.0,26124.0,856921.0,1423.9900999672732,0.02047054415646961,0.5514737041856408,0.00715457811348572,0.2310734167350036
ID31006,31006,3,22.636146545410156,2.898239512800034,34.17514680141937,0.0,0.7358343712985516,15,0.75,1,,612.2432432432432,606.0,510.0,764.0,22653.0,60.59675706642202,19838.18918918919,19964.0,17734.0,21520.0,734013.0,1034.4352951634432,0.03334459118641683,0.6520559172690227,0.004358024322398097,0.1664293009338402
ID30208,30208,4,17.918973922729492,8.791156427754947,34.16936662503915,0.0,0.44150062277913094,9,0.75,1,,593.5945945945946,588.0,485.0,718.0,21963.0,54.20253143917186,21275.64864864865,21001.0,19526.0,24117.0,787199.0,1047.6257870966092,0.02029419502849615,0.4356590870728175,-0.00937730609764417,-0.38448238293175374
ID31009,31009,4,12.232945442199707,10.923910928527766,37.35116211743333,0.0,0.7358343712985516,15,0.75,1,,554.7297297297297,557.0,477.0,663.0,20525.0,35.89618414310964,18829.243243243243,19178.0,16344.0,20455.0,696682.0,1259.9767944381051,0.023224355098062168,0.7015133615946322,0.05821414038534965,1.6442022693803446
ID30468,30468,4,24.919897079467773,8.759503231860327,33.9068723965252,0.0,0.3433893732726574,7,0.75,1,,617.081081081081,596.0,516.0,749.0,22832.0,62.26662133223652,21750.35135135135,21619.0,19526.0,24117.0,804763.0,1202.3105121255355,0.03606099881734668,0.6898733247766877,-0.008250733825605637,-0.30100264864927306
ID30596,30596,4,14.389227867126465,12.361682070001113,31.879634955912277,0.0,0.09811124950647354,2,0.75,1,,583.6216216216217,585.0,502.0,726.0,21594.0,54.46015431862462,29187.054054054053,29590.0,24699.0,32158.0,1079921.0,1564.3944860897802,0.019437982164864937,0.4086701054136695,0.0248331486857759,0.9041752313364825
ID30725,30725,4,18.077058792114258,8.66247104591037,35.5417899581422,0.0,0.5886674970388412,12,0.75,1,,590.918918918919,573.0,506.0,807.0,21864.0,66.34982139236547,19709.486486486487,19839.0,17905.0,21538.0,729251.0,947.8004836234031,0.025699134460801815,0.4462894698105986,-0.012021909916705417,-0.5060745933036788
ID30821,30821,4,12.860013961791992,8.579329105052452,35.64485252532509,0.0,0.637723121792078,13,0.75,1,,568.1621621621622,556.0,478.0,687.0,21022.0,54.55706162334051,19550.243243243243,19522.0,17605.0,21538.0,723359.0,1054.576834706841,0.009549514397230355,0.1970175867958063,-0.009177059890243682,-0.3434088210620144
ID30341,30341,4,22.411909103393555,10.542244711826497,33.19875516456407,0.0,0.1471668742597103,3,0.75,1,,612.7837837837837,593.0,511.0,897.0,22673.0,75.1920264445695,22958.324324324323,23115.0,21149.0,24707.0,849458.0,891.1579874290296,0.025294822178358843,0.4021132065511783,-0.038841061876594266,-2.0821468871922106
ID30761,30761,4,12.75037670135498,8.565275006503406,35.61773901363559,0.0,0.6867787465453148,14,0.75,1,,570.4864864864865,561.0,490.0,726.0,21108.0,53.607431917195555,19709.486486486487,19839.0,17905.0,21538.0,729251.0,947.8004836234031,0.016747936150346008,0.35058905308519633,-0.012021909916705417,-0.5060745933036788
ID30539,30539,4,14.314919471740723,8.60916261103061,35.76522441216867,0.0,0.4905562475323677,10,0.75,1,,568.7027027027027,565.0,501.0,641.0,21042.0,39.309219207645356,19550.243243243243,19522.0,17605.0,21538.0,723359.0,1054.576834706841,0.02349192451940687,0.6641329790511679,-0.009177059890243682,-0.3434088210620144
ID30384,30384,4,50.94547653198242,9.108806049349885,33.8770240266905,0.0,0.2943337485194206,6,0.75,1,,676.3243243243244,663.0,512.0,878.0,25024.0,90.11229230923618,21789.135135135137,21960.0,19526.0,24117.0,806198.0,1147.7329142018812,0.08023490838950528,1.1149261939623019,-0.010854282813868441,-0.41664867967905006
ID30930,30930,4,14.153461456298828,10.709809747574083,36.98465184840255,0.0,0.7848899960517883,16,0.75,1,,554.6216216216217,550.0,490.0,682.0,20521.0,44.28779073749794,19049.27027027027,19422.0,15980.0,20606.0,704823.0,1300.1125730884623,0.023344778238871912,0.5713609441323763,0.032327412442193185,0.9176580217008276
ID30552,30552,4,46.86457824707031,9.378931342471242,33.99007964582559,0.0,0.39244499802589417,8,0.75,1,,653.5675675675676,655.0,531.0,793.0,24182.0,77.51972528207132,21992.567567567567,22054.0,19526.0,24117.0,813725.0,1122.3221101443733,0.058202821422004475,0.927434796535823,-0.009993008028971797,-0.39559098528175546
ID30426,30426,4,36.13223648071289,8.473177636982161,33.85444160091791,0.0,0.24527812376618385,5,0.75,1,,659.7297297297297,652.0,510.0,880.0,24410.0,84.31312295664716,21398.972972972973,21151.0,18940.0,24099.0,791762.0,1313.121312972485,0.059594909383231656,0.8801773242186409,-0.01275018097017708,-0.4209275598861066
ID30171,30171,4,12.00866413116455,8.796843916786568,35.765891568123564,0.0,0.5396118722856045,11,0.75,1,,565.4324324324324,560.0,493.0,699.0,20921.0,42.22659808208075,19663.18918918919,19607.0,17605.0,21663.0,727538.0,1125.7198891237413,0.021292255409431617,0.5583367894291273,-0.005481677170569867,-0.19255476960299572
ID30302,30302,4,46.06217956542969,9.062863102681437,33.42216385414537,0.0,0.19622249901294708,4,0.75,1,,662.027027027027,666.0,537.0,844.0,24495.0,81.65492653249422,22761.297297297297,22868.0,20335.0,25338.0,842168.0,1155.3991581763917,0.06644741703151867,1.0103270479381425,-0.012584360463378338,-0.5021414914864273
ID31008,31008,5,13.36026382446289,26.44269994759855,37.1075547278951,0.0,0.7358343712985516,15,0.75,1,,576.5135135135135,565.0,524.0,675.0,21331.0,40.92107689851936,21869.891891891893,21597.0,18519.0,24929.0,809186.0,1567.7955114637132,0.026225030155211198,0.7200552581621522,0.018485179316105885,0.5063562434854055
ID30210,30210,5,14.857502937316895,26.37965464241081,37.20426975839361,0.0,0.44150062277913094,9,0.75,1,,587.027027027027,580.0,505.0,676.0,21720.0,38.811142791791184,21869.891891891893,21597.0,18519.0,24929.0,809186.0,1567.7955114637132,0.027896892687824637,0.8209901383090628,0.018485179316105885,0.5063562434854055
ID31042,31042,5,49.16796875,25.10253910911675,33.50651290508026,0.0,1.0301681198179722,21,0.75,1,,642.2972972972973,623.0,480.0,918.0,23765.0,101.10222133642345,23114.162162162163,23019.0,20069.0,26597.0,855224.0,2041.990457501829,0.07842016481123852,0.9239429230921234,-0.030515207027364117,-0.7125736566118613
ID30726,30726,5,18.68665885925293,26.305350093528187,37.36788027156663,0.0,0.5886674970388412,12,0.75,1,,576.0,573.0,505.0,653.0,21312.0,48.62840962053172,21372.37837837838,21440.0,19020.0,23811.0,790778.0,1315.5389548552873,0.02576220686820945,0.5949750882964596,0.018363103355570166,0.5858987347375035
ID30823,30823,5,16.02751922607422,26.184279473592213,37.164750319088796,0.0,0.637723121792078,13,0.75,1,,588.3513513513514,595.0,508.0,736.0,21769.0,47.16885520023674,21286.45945945946,21440.0,18193.0,24116.0,787599.0,1625.885854176366,0.022770436199951907,0.5553983679759453,0.0031592482546977945,0.08246264258370219
ID30888,30888,5,14.814008712768555,25.979796571357763,34.27436050857736,0.0,0.9811124950647354,20,0.75,1,,582.4324324324324,577.0,494.0,728.0,21550.0,49.1474767864483,25927.62162162162,25850.0,23495.0,28734.0,959322.0,1361.6404597916962,0.03320148627591989,0.761634876904888,0.019848315771968675,0.7411708082158102
ID30474,30474,5,12.052881240844727,28.36354948585705,38.038429855207134,0.0,0.3433893732726574,7,0.75,1,,559.3243243243244,553.0,497.0,715.0,20695.0,43.16509267017997,14925.675675675675,14840.0,13020.0,17503.0,552250.0,1155.1117323073618,0.015641774253904863,0.39912274971373846,-0.014489851016274572,-0.37996432303958483
ID30762,30762,5,18.268571853637695,26.15048724718847,36.96078354343133,0.0,0.6867787465453148,14,0.75,1,,580.918918918919,581.0,521.0,702.0,21494.0,43.16594489639719,21286.45945945946,21440.0,18193.0,24116.0,787599.0,1625.885854176366,0.03189305754340441,0.8318896672015337,0.0031592482546977945,0.08246264258370219
ID30543,30543,5,13.123847007751465,26.85291554695144,36.68326966635356,0.0,0.4905562475323677,10,0.75,1,,568.1081081081081,573.0,492.0,672.0,21020.0,48.00913326521191,23599.945945945947,23811.0,21440.0,25248.0,873198.0,1063.3224123249506,0.011679940430614641,0.27323391614380116,0.03995809550000097,1.705552045321223
ID30640,30640,5,33.33485412597656,25.892146925480958,32.32574283186033,0.0,1.079223744571209,22,0.75,1,,622.4594594594595,607.0,484.0,889.0,23031.0,84.38588434967946,26094.162162162163,25834.0,20883.0,31730.0,965484.0,2992.4151757542077,0.05500929488584175,0.7692208600599816,-0.002414593696725872,-0.042212928236727294
ID30932,30932,5,15.325780868530273,26.01098369349345,37.66837925019808,0.0,0.7848899960517883,16,0.75,1,,570.027027027027,562.0,483.0,651.0,21091.0,48.6971859137252,20868.62162162162,20845.0,19020.0,23457.0,772139.0,1084.0605597923472,0.017330617005956273,0.39881683986145594,0.012998594674583249,0.49403506517801565
ID30554,30554,5,12.885663986206055,26.761407342375996,37.23610385532465,0.0,0.39244499802589417,8,0.75,1,,582.8378378378378,581.0,506.0,718.0,21565.0,53.51298571038286,21548.135135135137,21440.0,18675.0,24704.0,797281.0,1453.5434321027387,0.024084777540234897,0.5123010901154363,0.02595039848779852,0.7499448717885968
ID30970,30970,5,16.4337158203125,26.342011693673502,37.22816561998804,0.0,0.8339456208050251,17,0.75,1,,576.1081081081081,576.0,499.0,690.0,21316.0,44.22466869656935,21372.37837837838,21440.0,19020.0,23811.0,790778.0,1315.5389548552873,0.02244230191386465,0.5718708847617049,0.018363103355570166,0.5858987347375035
ID30682,30682,5,20.442155838012695,25.648090652888932,34.43479354698861,0.0,0.8830012455582619,18,0.75,1,,592.2972972972973,579.0,510.0,750.0,21915.0,56.11291437057213,25769.594594594593,25775.0,23495.0,28734.0,953475.0,1196.144952649029,0.0364437423133356,0.742308022944378,0.029597402884487065,1.238625269073124
ID30843,30843,5,20.758102416992188,25.8894069380252,34.13837745318157,0.0,0.9320568703114986,19,0.75,1,,592.3243243243244,583.0,497.0,705.0,21916.0,53.94804808231612,25958.783783783783,25850.0,23495.0,28734.0,960475.0,1181.3816566286355,0.04095897799624683,0.8640309987056852,0.025642552644456904,1.0987258399785538
ID30172,30172,5,13.506407737731934,26.4932211991155,37.13890802999752,0.0,0.5396118722856045,11,0.75,1,,584.6756756756756,577.0,478.0,719.0,21633.0,53.67238792177245,21869.891891891893,21597.0,18519.0,24929.0,809186.0,1567.7955114637132,0.03388049608830816,0.7139594105773277,0.018485179316105885,0.5063562434854055
ID31324,31324,5,32.49964904785156,26.355692581022055,32.268553460921474,0.0,1.1282793693244457,23,0.75,1,,618.0540540540541,617.0,472.0,835.0,22868.0,70.60451116605084,28374.324324324323,28752.0,23540.0,31730.0,1049850.0,2086.9398656892354,0.05860262185613064,0.9691881286893915,0.03244507566026696,0.8545302142135266
ID31293,31293,5,24.931819915771484,26.382812485179212,31.629201816759988,0.0,1.1773349940776825,24,0.75,1,,596.9459459459459,600.0,524.0,678.0,22087.0,44.07565840306488,29545.891891891893,29788.0,25629.0,33620.0,1093198.0,2094.66796339584,0.04368742464718357,1.1338410794180454,0.025891701674607106,0.7119852345022143
