,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,unit_intensity,cell
38,0,251,476.36036036036035,465.23423423423424,16.775814809028773,2,5.9,0.6515151515151515,12966.0380859375,4826.411763319895,109.3588402714607,37.07079331235956,472.00000000000006,1482.8317324943825,8139.626322617605,219.56979053652512,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
49,0,303,511.6666666666667,408.7878787878788,7.978280028629857,2,3.2,0.6666666666666666,4615.40673828125,2244.0552448374033,32.169908772759484,20.106192982974676,256.0,804.247719318987,2371.3514934438467,117.94134749685514,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
54,0,362,574.609756097561,451.0,9.895054181800374,2,4.0,0.6666666666666666,4761.23046875,2209.5619664226283,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,2551.6685023273717,101.52766381932366,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
10,0,93,384.780487804878,394.5853658536585,8.87389395901723,3,3.7,0.6862745098039216,5206.30859375,2071.5408550802613,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3134.7677386697387,134.84156244710587,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
13,0,119,399.5068493150685,487.45205479452056,11.279086513247712,3,4.5,0.7317073170731707,10561.083984375,3607.348663991019,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,6953.735320383981,245.93807759818114,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
14,0,120,401.6904761904762,500.4642857142857,12.238126464905635,3,5.7,0.6972477064220184,11004.6005859375,4453.864340014607,102.07034531513239,35.814156250923645,456.0,1432.5662500369458,6550.736245922893,182.90913235611828,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
22,0,173,440.6764705882353,412.02941176470586,8.215426974341767,3,3.2,0.7317073170731707,4562.01953125,1963.2136117324233,32.169908772759484,20.106192982974676,256.0,804.247719318987,2598.8059195175765,129.25400257115646,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
4,0,30,326.64102564102564,445.64102564102564,7.781309298467062,4,3.7,0.68,4456.4130859375,1888.3818189125504,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2568.0312670249496,110.46347842204425,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
9,0,71,371.32608695652175,420.2173913043478,9.737025139337327,4,4.0,0.7272727272727273,6171.1787109375,2365.507152946405,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,3805.671557991095,151.42286005962936,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
13,0,118,397.74603174603175,487.3968253968254,9.978084279939939,4,4.5,0.7368421052631579,8488.244140625,3811.688177910447,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,4676.555962714553,165.39933291375522,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
15,0,123,401.1777777777778,501.2888888888889,12.516511976680869,4,5.7,0.7522935779816514,13061.9921875,4649.340489158631,102.07034531513239,35.814156250923645,456.0,1432.5662500369458,8412.65169834137,234.8973863686767,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
18,0,141,416.4193548387097,394.06451612903226,7.663067568533894,4,3.2,0.7435897435897436,4452.65576171875,2029.0634339302778,32.169908772759484,20.106192982974676,256.0,804.247719318987,2423.592327788472,120.53959343972764,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
23,0,175,434.0,453.0487804878049,9.994168726823265,4,3.7,0.6538461538461539,5406.1787109375,2667.0029450409115,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2739.1757658965885,117.82523328107307,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
24,0,179,438.44262295081967,442.9836065573771,10.62330630531771,4,4.5,0.6666666666666666,6838.97265625,3396.156099284738,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,3442.816556965262,121.76472737769807,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
30,0,198,450.921568627451,446.4313725490196,9.336124508660022,4,4.2,0.6875,5579.0107421875,3323.377038075328,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,2255.633704112172,85.47506043193663,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
39,0,268,501.28125,445.4375,7.791887178516818,4,3.2,0.725,3535.970703125,2387.795073890984,32.169908772759484,20.106192982974676,256.0,804.247719318987,1148.175629234016,57.1055709157003,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
41,0,305,532.9069767441861,426.0232558139535,9.998216005071638,4,4.2,0.6666666666666666,6407.2333984375,3328.320167797208,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,3078.913230640292,116.67244285891412,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
0,0,173,534.1176470588235,512.2352941176471,8.185478863957272,0,2.9000000000000004,0.6857142857142857,2319.22412109375,750.2221258599311,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,1569.001995233819,86.10842181465816,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-7_SIR.tif
0,0,142,548.0857142857143,328.25714285714287,8.015724994282948,2,3.2,0.7560975609756098,4780.9296875,898.6385872786491,32.169908772759484,20.106192982974676,256.0,804.247719318987,3882.291100221351,193.089318475594,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-7_SIR.tif
0,0,76,483.73809523809524,448.35714285714283,8.57056040733548,4,4.0,0.6851851851851852,5213.0087890625,1518.13218458429,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,3694.87660447821,147.01446892932626,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-7_SIR.tif
1,0,122,548.6285714285714,328.22857142857146,7.475317735025375,4,3.2,0.7142857142857143,4721.0166015625,832.38823367849,32.169908772759484,20.106192982974676,256.0,804.247719318987,3888.62836788401,193.40450831128422,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-7_SIR.tif
7,0,492,703.5135135135135,287.9189189189189,8.567594876158575,0,3.7,0.673469387755102,4095.848876953125,965.3080035947263,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3130.5408733583986,134.6597444719482,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-8_SIR.tif
8,0,334,538.516129032258,531.258064516129,8.44532838762802,1,2.9000000000000004,0.75,2410.41650390625,706.1915656924248,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,1704.2249382138252,93.52959415765868,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-8_SIR.tif
9,0,349,561.1578947368421,145.0,7.58682082948129,1,3.2,0.7441860465116279,3040.76513671875,747.2873493354023,32.169908772759484,20.106192982974676,256.0,804.247719318987,2293.4777873833477,114.06822710422585,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-8_SIR.tif
6,0,323,538.0714285714286,494.14285714285717,9.662815662519806,2,3.7,0.6730769230769231,3195.135986328125,1360.4833169397434,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,1834.6526693883816,78.91730842970317,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-8_SIR.tif
7,0,254,315.93548387096774,962.8387096774194,8.489434843336022,0,2.9000000000000004,0.696969696969697,1917.772216796875,781.2356420652941,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,1136.536574731581,62.374280645952545,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
14,0,342,361.47222222222223,650.0277777777778,7.8177746737242995,0,3.2,0.825,2567.568115234375,1609.6847894752027,32.169908772759484,20.106192982974676,256.0,804.247719318987,957.8833257591723,47.64120818746141,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
83,0,1282,721.8529411764706,457.5882352941176,7.708166897807235,0,3.2,0.6511627906976745,3153.062255859375,1330.1969743771292,32.169908772759484,20.106192982974676,256.0,804.247719318987,1822.8652814822458,90.66188129328081,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
1,0,137,289.45454545454544,738.060606060606,8.678124087413163,1,3.2,0.6666666666666666,2465.3017578125,1318.666588483155,32.169908772759484,20.106192982974676,256.0,804.247719318987,1146.635169329345,57.02895472555552,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
9,0,229,346.01408450704224,591.6338028169014,11.0275019947116,1,5.0,0.7078651685393258,5337.94384765625,2438.750615022629,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,2899.193232633621,92.2841867904424,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
14,0,320,381.4175824175824,570.1208791208791,12.893396305831104,1,5.1000000000000005,0.7647058823529411,6626.5244140625,2560.680182900727,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,4065.844231161773,126.88219749628685,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
19,0,360,393.17021276595744,627.0851063829788,9.672190587743996,1,4.300000000000001,0.7142857142857143,3837.898681640625,1967.5716580040007,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,1870.3270236366243,69.22599790933045,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
22,0,388,403.38461538461536,625.2307692307693,9.306153539512117,1,3.2,0.6521739130434783,2478.529296875,1267.288883473575,32.169908772759484,20.106192982974676,256.0,804.247719318987,1211.240413401425,60.24215595797112,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
78,0,1042,644.1935483870968,464.2903225806452,13.512187218496189,1,5.9,0.7264957264957265,7298.81005859375,2812.707186576128,109.3588402714607,37.07079331235956,472.00000000000006,1482.8317324943825,4486.102872017622,121.01448259328014,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
88,0,1158,699.6388888888889,482.9166666666667,7.719707309735241,1,3.2,0.6590909090909091,2996.376953125,1266.80600625664,32.169908772759484,20.106192982974676,256.0,804.247719318987,1729.57094686836,86.02180175694667,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
22,0,444,430.6595744680851,435.8936170212766,9.627574544362757,2,4.0,0.6551724137931034,3068.397705078125,1421.3949946640432,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,1647.0027104140818,65.53215566203764,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
35,0,598,482.2,667.0857142857143,8.877222494258756,2,3.7,0.6666666666666666,2971.74267578125,1510.923365656659,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,1460.819310124591,62.83692274876246,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
42,0,658,499.2903225806452,498.35483870967744,7.248757576732073,2,3.0,0.7647058823529411,2744.16162109375,1269.72109017998,28.274333882308138,18.84955592153876,240.0,753.9822368615504,1474.44053091377,78.22149959665501,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
67,0,955,624.695652173913,613.4492753623189,11.148078126126247,2,5.0,0.6666666666666666,5272.41845703125,2606.2700057369475,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,2666.1484512943025,84.86614100805792,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
89,0,1123,714.1724137931035,466.13793103448273,9.964874725486434,2,4.5,0.7162162162162162,4945.0712890625,2411.3701387932524,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,2533.7011502692476,89.61134719621597,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
5,0,176,345.8,591.709090909091,10.837983334048376,3,3.7,0.7241379310344828,3082.744873046875,1460.5731011040511,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,1622.1717719428239,69.77747460779436,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
6,0,219,360.3225806451613,485.2903225806452,8.200724355104285,3,3.2,0.7,2303.83349609375,1355.716283582747,32.169908772759484,20.106192982974676,256.0,804.247719318987,948.1172125110029,47.15548156301097,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
21,0,460,462.4222222222222,623.2888888888889,8.46941980782869,3,4.0,0.7090909090909091,3027.61083984375,2001.8471622046081,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,1025.7636776391419,40.813839935097725,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
43,0,649,529.8064516129032,393.83870967741933,9.219024724146374,3,2.9000000000000004,0.75,1782.300048828125,734.548710187708,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,1047.751338640417,57.50165678474921,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
47,0,715,560.6041666666666,639.2083333333334,15.181684015975959,3,5.7,0.6694915254237288,6749.81201171875,2998.7127503152938,102.07034531513239,35.814156250923645,456.0,1432.5662500369458,3751.0992614034562,104.73789289135398,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
80,0,1012,680.2586206896551,547.1034482758621,12.026932506655468,3,4.300000000000001,0.6527777777777778,4135.4482421875,1859.1945764788798,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,2276.2536657086202,84.25047037873804,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
85,0,1074,722.027027027027,458.18918918918916,8.085302064261468,3,3.2,0.7209302325581395,2873.39208984375,1248.254992080033,32.169908772759484,20.106192982974676,256.0,804.247719318987,1625.137097763717,80.8276882222226,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
10,0,196,357.46875,478.09375,7.608545040215226,4,3.2,0.7692307692307693,3435.86279296875,1213.2260227993131,32.169908772759484,20.106192982974676,256.0,804.247719318987,2222.636770169437,110.54488395945964,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
17,0,285,388.75757575757575,492.030303030303,8.607179869957466,4,3.2,0.6666666666666666,2445.12158203125,1336.0241967862846,32.169908772759484,20.106192982974676,256.0,804.247719318987,1109.0973852449654,55.16197851001012,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
32,0,490,468.39130434782606,636.0289855072464,11.220028993422053,4,5.1000000000000005,0.6808510638297872,6128.45654296875,2664.8207090827823,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,3463.6358338859677,108.08916941826874,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-9_SIR.tif
2,0,97,366.10869565217394,469.6521739130435,9.731311764049165,1,3.7,0.6545454545454545,3443.244873046875,1429.3939124800265,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2013.8509605668485,86.62549595258798,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-10_SIR.tif
3,0,101,366.3,684.5,9.449627595105117,1,3.2,0.6739130434782609,3742.38623046875,1413.5351266948287,32.169908772759484,20.106192982974676,256.0,804.247719318987,2328.8511037739213,115.82755152832378,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-10_SIR.tif
20,0,261,437.1232876712329,648.1095890410959,11.22928228626424,1,4.5,0.7530864197530864,6227.77783203125,2920.1616344685854,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,3307.6161975626646,116.98299282064825,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-10_SIR.tif
0,0,48,333.0217391304348,664.195652173913,9.098911229967188,2,4.2,0.7457627118644068,4995.90625,1991.9975777721402,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,3003.90867222786,113.8302175670657,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-10_SIR.tif
0,0,30,304.56666666666666,644.15,10.714824398942202,3,4.2,0.6956521739130435,4452.3134765625,1445.4273925597965,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,3006.8860840027037,113.94304371030056,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-10_SIR.tif
11,0,94,363.6511627906977,683.5813953488372,9.228589326800089,3,3.7,0.6923076923076923,3934.110595703125,1591.5647833496334,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2342.545812353492,100.76425552845345,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-10_SIR.tif
28,0,217,426.23943661971833,619.0985915492957,11.226186664558028,3,4.5,0.75,6076.3525390625,2869.6720661837608,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,3206.6804728787392,113.41312181664618,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-10_SIR.tif
34,0,270,455.02272727272725,628.5909090909091,9.406800578425665,3,3.7,0.7115384615384616,5587.6123046875,1777.8063094982874,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3809.805995189213,163.87823144743265,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-10_SIR.tif
0,0,20,304.5192307692308,647.0769230769231,9.810625225266815,4,3.7,0.7636363636363637,4421.6826171875,1297.290569510311,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3124.392047677189,134.39525366076577,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-10_SIR.tif
19,0,189,400.13953488372096,649.1627906976744,9.83298183174685,4,4.2,0.6666666666666666,4407.7763671875,2638.727059016386,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,1769.0493081711138,67.03641475445963,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-10_SIR.tif
23,0,489,568.4642857142857,503.0357142857143,9.676726902492142,0,4.0,0.75,4545.53125,1622.7405998650938,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,2922.790650134906,116.29414489793619,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-11_SIR.tif
2,0,132,465.7037037037037,465.537037037037,9.727259852130722,2,4.5,0.7323943661971831,4584.2568359375,1916.348094944715,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,2667.908740992785,94.35796974379485,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-11_SIR.tif
22,0,351,544.1363636363636,494.3863636363636,9.79663035151292,2,3.7,0.6792452830188679,3303.64892578125,1562.2072745550424,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,1741.4416512262076,74.90785051317927,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-11_SIR.tif
28,0,628,975.8108108108108,635.3783783783783,7.790046158184166,2,3.2,0.7209302325581395,4329.5185546875,799.834545148816,32.169908772759484,20.106192982974676,256.0,804.247719318987,3529.684009538684,175.55208052203196,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-11_SIR.tif
33,0,409,562.2258064516129,529.0967741935484,7.827709140797085,3,3.2,0.7435897435897436,2949.120849609375,1347.1975318346917,32.169908772759484,20.106192982974676,256.0,804.247719318987,1601.9233177746833,79.6731295243781,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-11_SIR.tif
34,0,418,568.2777777777778,478.1388888888889,9.234183426456788,3,3.7,0.6530612244897959,2962.69775390625,1497.9676704425365,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,1464.7300834637135,63.00514407531201,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-11_SIR.tif
0,0,78,408.925,458.5,8.668857142381999,4,3.7,0.6666666666666666,3974.26123046875,964.0043940026778,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3010.256836466072,129.48574472966123,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-11_SIR.tif
28,0,545,882.1458333333334,32.020833333333336,9.436926829600967,4,4.300000000000001,0.6515151515151515,4444.5146484375,1303.8194943005592,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,3140.695154136941,116.24585081992005,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-11_SIR.tif
30,0,562,975.65,635.0,7.837349548907514,4,4.0,0.7115384615384616,4685.3447265625,1005.8894502482565,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,3679.4552763142437,146.40087377774188,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-11_SIR.tif
