,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,unit_intensity,cell
79,0,381,487.7169811320755,454.39622641509436,10.00673024961187,1,4.2,0.746031746031746,14932.4921875,3021.8314017874,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,11910.6607857126,451.3429856040377,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
1,0,9,143.25454545454545,795.6363636363636,11.024040748708602,2,4.5,0.6756756756756757,12997.3984375,2756.836348863244,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,10240.562088636756,362.1857947657786,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
3,0,24,177.5,682.375,7.053367989832942,2,3.2,0.7692307692307693,8098.56689453125,2083.6781655788423,32.169908772759484,20.106192982974676,256.0,804.247719318987,6014.888728952408,299.1560229251573,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
4,0,25,181.1904761904762,642.4047619047619,7.829378885980055,2,3.7,0.851063829787234,10800.59375,2657.311865217984,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8143.281884782016,350.28204458209296,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
10,0,57,212.0,644.5,7.455128930368747,2,3.7,0.8444444444444444,9166.294921875,2683.48760086298,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,6482.80732101202,278.8569811490245,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
11,0,60,214.71186440677965,725.8305084745763,9.225847105941728,2,4.300000000000001,0.7391304347826086,14177.8291015625,3860.434266691804,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,10317.394834870696,381.8754390233629,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
13,0,75,231.19565217391303,623.304347826087,8.691269806576097,2,3.7,0.8571428571428571,11997.0380859375,2446.2322549581527,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,9550.805830979347,410.8264752733136,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
14,0,80,233.32258064516128,563.3870967741935,6.717011275799573,2,3.0,0.8181818181818182,7776.83251953125,1767.4665679687262,28.274333882308138,18.84955592153876,240.0,753.9822368615504,6009.365951562524,318.80676534643567,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
16,0,102,255.66666666666666,450.3611111111111,8.341417825066268,2,3.7,0.6875,11239.318359375,2087.318819148769,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,9151.999540226232,393.6718827031779,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
17,0,107,257.71875,779.1875,8.227381698206216,2,3.2,0.6829268292682927,8142.9638671875,2268.187969725132,32.169908772759484,20.106192982974676,256.0,804.247719318987,5874.775897462368,292.18738238695676,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
18,0,110,258.5151515151515,593.4848484848485,8.310732904525565,2,3.0,0.6756756756756757,6886.75927734375,1857.262218260616,28.274333882308138,18.84955592153876,240.0,753.9822368615504,5029.497059083134,266.8231060730771,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
20,0,117,263.19354838709677,634.5483870967741,7.018683057325421,2,3.0,0.7647058823529411,6840.904296875,3044.792200614512,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3796.112096260488,201.39000155026451,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
21,0,128,268.02272727272725,566.5227272727273,9.18940022625436,2,3.7,0.7450980392156863,11754.33984375,3565.2753744810816,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8189.064469268918,352.2513755627991,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
26,0,151,285.5056179775281,421.1685393258427,13.874740920441445,2,5.4,0.6756756756756757,27266.455078125,4358.64686374098,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,22907.808214384022,675.1649838371003,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
32,0,197,303.7857142857143,535.875,11.459787290834152,2,3.7,0.6557377049180327,11029.5078125,3367.8533777162434,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7661.654434783757,329.56491231291255,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
33,0,203,304.6774193548387,617.7096774193549,7.276592832617175,2,3.2,0.6585365853658537,8086.9150390625,2318.6505007069927,32.169908772759484,20.106192982974676,256.0,804.247719318987,5768.264538355507,286.88994198155274,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
34,0,207,308.31944444444446,507.1111111111111,12.659540018448753,2,5.1000000000000005,0.6770833333333334,19575.68359375,7532.133363025188,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,12043.550230724812,375.8412846265471,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
35,0,209,308.1333333333333,649.84,11.781631479096225,2,4.5,0.7142857142857143,18699.576171875,3735.8557870870827,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,14963.720384787917,529.2333480631012,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
36,0,210,309.94520547945206,480.972602739726,10.529848578964321,2,4.5,0.6705882352941176,17158.9765625,4782.255236760378,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,12376.721325739622,437.73697294718596,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
38,0,218,314.2567567567568,496.68918918918916,11.188841003932883,2,4.5,0.7875,19344.5859375,6830.374289368093,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,12514.211648131906,442.599698377415,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
41,0,236,325.80232558139534,498.75581395348837,12.628246239129316,2,4.5,0.6666666666666666,17111.609375,6943.848498200923,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,10167.760876799077,359.6109786042127,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
44,0,249,330.962962962963,529.6666666666666,12.887973192055663,2,5.1000000000000005,0.6666666666666666,18075.234375,5469.378698385358,81.71282491987054,32.04424506661589,408.00000000000006,1281.7698026646358,12605.855676614643,393.3890672227939,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
45,0,252,334.27027027027026,645.5945945945946,7.943518519605002,2,3.7,0.7446808510638298,8858.6201171875,3566.824287125095,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,5291.795830062405,227.62580113175977,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
46,0,253,334.25714285714287,364.9428571428571,7.495804622763551,2,3.2,0.6744186046511628,9582.1513671875,1945.4176114462316,32.169908772759484,20.106192982974676,256.0,804.247719318987,7636.733755741268,379.8199769696743,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
55,0,288,353.25,564.75,9.034087467578736,2,4.0,0.7719298245614035,12804.2265625,3388.282814686,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,9415.943747813999,374.6484978349562,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
56,0,293,358.90909090909093,610.3636363636364,7.740028588555976,2,4.0,0.7222222222222222,10211.033203125,2811.951400064528,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7399.081803060471,294.40011082459193,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
57,0,294,361.2741935483871,445.1290322580645,12.202616570614373,2,4.0,0.6567164179104478,16144.0634765625,3182.209347095192,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,12961.854129467309,515.7357890852045,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
62,0,307,372.42857142857144,397.9142857142857,7.723183639960825,2,3.0,0.6842105263157895,8164.375,1594.1292989128085,28.274333882308138,18.84955592153876,240.0,753.9822368615504,6570.245701087191,348.5623602187673,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
63,0,313,376.14285714285717,495.45714285714286,10.779208349508478,2,4.5,0.8289473684210527,21418.1953125,6127.278606495876,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,15290.916706004124,540.8055507037774,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
69,0,342,397.9384615384615,513.3384615384615,10.12068430794998,2,4.300000000000001,0.726027397260274,16706.744140625,4226.080335737466,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,12480.663804887534,461.94403200371005,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
70,0,343,397.9268292682927,567.7560975609756,8.273800357660933,2,3.2,0.6956521739130435,9108.36328125,2743.63310969755,32.169908772759484,20.106192982974676,256.0,804.247719318987,6364.73017155245,316.5557088277186,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
72,0,355,408.17391304347825,475.82608695652175,8.85584461159186,2,4.2,0.7166666666666667,12060.728515625,3649.209523259774,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,8411.518992365225,318.74638727292484,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
73,0,358,411.3636363636364,485.57575757575756,9.045677728348817,2,3.2,0.6666666666666666,7627.94580078125,3310.964303289056,32.169908772759484,20.106192982974676,256.0,804.247719318987,4316.981497492194,214.70904517566726,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
80,0,393,446.98,483.46,8.431332708429442,2,4.0,0.7068965517241379,13680.384765625,2939.4326880669596,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,10740.95207755804,427.36890416413127,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
82,0,403,467.0508474576271,464.89830508474574,9.393407998244376,2,4.5,0.7534246575342466,15838.6640625,3811.2214328757673,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,12027.442629624233,425.38376605752904,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
